OID_,MapTaxlot,instName,Shape_Length,Shape_Area
13140,81028AB00505,Warrenton,460.000390823394923,11199.923330650977732
13141,81028AB00600,Warrenton,352.616174539461895,6459.040609277649310
13142,81028AB00700,Warrenton,492.686118689632394,13026.754394152249006
13143,81028AB00701,Warrenton,358.421568176081564,6457.708822813729057
13144,81028AB00702,Warrenton,502.247627188414185,13309.316693335105811
13145,81028AB00703,Warrenton,358.014832975887316,6629.638781226876745
13146,81028AB00800,Warrenton,940.419051244977709,15165.842212965597355
13147,81028AB00801,Warrenton,449.380568874897676,12596.266578814007516
13148,81028AB00802,Warrenton,442.212854928251033,12210.976779675555008
13149,81028AB00803,Warrenton,580.143759632768933,9908.760326115041607
13150,81028AB00900,Warrenton,384.743089053801498,9176.901072585438669
13151,81028AB01100,Warrenton,306.678452991353993,5074.463993152053263
13152,81028AB01101,Warrenton,306.639230329728491,5074.268553487953795
13153,81028AB01200,Warrenton,306.088937835326362,5041.309626529095112
13154,81028AB01300,Warrenton,305.992698742890639,5041.197815980585801
13155,81028AB01400,Warrenton,384.454173879583038,9222.157680759453797
13156,81028AB01500,Warrenton,500.000684016292837,14000.004790117436642
13157,81028AB01501,Warrenton,220.001756132187836,1000.008137371065231
13158,81028AB01800,Warrenton,480.713610488697213,9517.734337948137181
13159,81028AB01900,Warrenton,282.205043095456631,4554.978174290660718
13160,81028AB02001,Warrenton,569.994766594019211,12649.640323033323511
13161,81028AB02100,Warrenton,1513.799433761970249,111142.117940945754526
13162,81028AB02300,Warrenton,1279.854070701552928,60604.293960802911897
13163,81028AB02500,Warrenton,217.491440068566618,2093.609177943099894
13164,81028AB02600,Warrenton,326.828771790552253,3587.731016713534245
13165,81028AB02700,Warrenton,1003.301075814771480,41601.325012022985902
13166,81028AB02800,Warrenton,312.533463573368294,4744.691207478956130
13167,81028AB02901,Warrenton,412.707573067608905,10315.070525276369153
13168,81028AB02902,Warrenton,312.663849316932101,5573.299196512150957
13169,81028AB02904,Warrenton,535.250601657273364,17804.743574152154906
13170,81028AB02905,Warrenton,559.997960093489951,17899.822174127784820
13171,81028AB03000,Warrenton,1055.165666231275964,66804.930983903643209
13172,81028AB03100,Warrenton,324.236737878350766,5341.233574466589744
13173,81028AB03200,Warrenton,324.210082781183473,5340.857062568099536
13174,81028AB03300,Warrenton,324.193053472921861,5340.397403646934436
13175,81028AB03400,Warrenton,324.178962015754109,5340.106289415343781
13176,81028AB03500,Warrenton,324.165099163704042,5339.824434627341361
13177,81028AB03600,Warrenton,790.201847492699471,37945.922777324150957
13178,81028AB03700,Warrenton,750.440412285277716,35177.970707895212399
13179,81028AB03900,Warrenton,504.846853800711187,15210.954008301188878
13180,81028AB04000,Warrenton,513.721202947011875,15673.140097035387953
13181,81028AB04100,Warrenton,524.713934257678602,16226.539864938433311
13182,81028AB04201,Warrenton,534.516067439377707,16735.238503249831410
13183,81028AB04300,Warrenton,735.367286170080092,27707.842256432115391
13184,81028AB04400,Warrenton,394.000360851521350,8258.263275754832648
13185,81028AB04500,Warrenton,1222.737845978959740,80417.399506549787475
13186,81028AB04600,Warrenton,940.896394912052301,24629.096598320855264
13187,81028AB04601,Warrenton,528.363342574279045,12251.807475942167002
13188,81028AB04602,Warrenton,607.924080727018008,14637.135136898297787
13189,81028AB04603,Warrenton,482.013587573403186,6328.813849289410427
13190,81028AB04609,Warrenton,230.149435652813622,2552.456665718348177
13191,81028AB04610,Warrenton,197.392370603693820,2060.596886831323900
13194,81028AC00200,Warrenton,870.833579639095433,41648.942420766928990
13195,81028AC00500,Warrenton,1384.080845066039501,32542.923440758655488
13196,81028AC00501,Warrenton,493.453863648931076,9887.992966672845796
13197,81028AC00601,Warrenton,634.040014735955765,21866.410703900390217
13198,81028AC00700,Warrenton,460.058771363200890,13003.248676048962807
13199,81028AC00800,Warrenton,352.220284038380385,7543.882875551475081
13200,81028AC00900,Warrenton,299.995171917722985,4999.832856691612506
13201,81028AC00901,Warrenton,299.995341626021457,4999.855147067614780
13202,81028AC01000,Warrenton,272.456987505626557,2778.419525890893965
13203,81028AC01001,Warrenton,266.574184370497846,2704.812830284826305
13204,81028AC01002,Warrenton,399.995887286956759,9999.793300819954311
13205,81028AC01003,Warrenton,169.994882968642969,749.973950022991062
13206,81028AC01004,Warrenton,69.998950838582346,249.994646893277633
13207,81028AC01005,Warrenton,308.430912585831550,5199.926480756866113
13208,81028AC01100,Warrenton,364.569955783637226,7101.098909744367120
13209,81028AC01101,Warrenton,268.605970215009506,1355.882186988457988
13210,81028AC01102,Warrenton,255.263146144799236,3521.991087151777720
13211,81028AC01103,Warrenton,214.100588989888109,1623.741977101021803
13212,81028AC01104,Warrenton,227.088296597720955,1853.203439431643574
13213,81028AC01105,Warrenton,252.920393670589419,2775.212777805963924
13214,81028AC01200,Warrenton,459.994887766397596,12999.689829011027541
13215,81028AC01201,Warrenton,406.706329469732964,10297.540544952476921
13216,81028AC01202,Warrenton,399.991273741392831,9999.526201734273855
13217,81028AC01300,Warrenton,489.660165586902224,12310.927566507160009
13218,81028AC01400,Warrenton,734.834882264410680,25463.091995125185349
13219,81028AC01401,Warrenton,757.326433963314571,29898.461093304656970
13220,81028AC01500,Warrenton,869.706015375977245,39616.507981921713508
13221,81028AC01600,Warrenton,399.999714000287213,9999.985699457587543
13222,81028AC01601,Warrenton,459.999671095760164,12999.980349488630964
13223,81028AC01603,Warrenton,399.999713984767595,9999.985699984285020
13224,81028AC01604,Warrenton,459.999671111279724,12999.980350730189457
13225,81028AC01700,Warrenton,359.998701098465006,7999.971452755759856
13226,81028AC01701,Warrenton,350.000748870124994,7500.039230873328052
13227,81028AC01702,Warrenton,341.093482284580432,7165.733539163473324
13228,81028AC01703,Warrenton,353.405201302731314,7735.811208520814944
13229,81028AC01800,Warrenton,538.853465966461613,14206.688429669835386
13230,81028AC01900,Warrenton,80.009172809024022,375.041844209883891
13231,81028AC02000,Warrenton,317.798007703628684,6543.331766261174380
13232,81028AC02001,Warrenton,490.963562867093970,13815.692516601935495
13233,81028AC02003,Warrenton,365.432586882705777,7857.136099520469543
13234,81028AC02006,Warrenton,403.606800961897022,9925.103138509653945
13235,81028AC02007,Warrenton,421.927896903292663,11013.645849389913565
13236,81028AC02008,Warrenton,630.940761370093924,13305.503367149409314
13237,81028AC02009,Warrenton,319.711907846638553,6681.320728110561504
13238,81028AC02010,Warrenton,310.096522385423725,5935.422836478526733
13239,81028AC02011,Warrenton,298.664168505901728,5498.115146474843641
13240,81028AC02012,Warrenton,299.251117548145885,5561.257182975401520
13241,81028AC02013,Warrenton,306.262238826484406,5843.390552324382043
13242,81028AC02014,Warrenton,306.633625587316942,5871.437032259973421
13243,81028AC02015,Warrenton,285.484089861168968,5015.087008784204045
13244,81028AC02016,Warrenton,302.224259781008357,5652.520512986882750
13245,81028AC02017,Warrenton,307.992177492615326,5849.210723996089655
13246,81028AC02100,Warrenton,352.568746710885478,7578.196848009275527
13247,81028AC02101,Warrenton,586.234136794693995,16279.528805677733544
13248,81028AC02200,Warrenton,602.687183407514681,12559.707207211258719
13249,81028AC02300,Warrenton,657.661666261999017,26834.443402381159103
13250,81028AC02301,Warrenton,656.294484313984412,26564.274270594709378
13251,81028AC02400,Warrenton,645.307524452014150,23104.373754177333467
13252,81028AC02401,Warrenton,532.132424832177094,15966.273902939643449
13253,81028AC02500,Warrenton,460.337482792621927,11404.685367046344254
13254,81028AC02501,Warrenton,634.279264529005786,15543.954969932618042
13255,81028AC02600,Warrenton,510.422589483468187,15385.388647517092977
13256,81028AC02700,Warrenton,465.449456937124864,13282.298410394936582
13257,81028AC02800,Warrenton,332.729405623589400,6315.734481824042632
13258,81028AC02903,Warrenton,295.170078076977575,5255.810224009326703
13259,81028AC02905,Warrenton,220.219179969235825,3005.469854687888528
13260,81028AC02907,Warrenton,337.809536688238097,6532.258843501763295
13261,81028AC02910,Warrenton,319.999918239312308,5999.997678364211424
13262,81028AC02911,Warrenton,329.000147290432096,6270.004646828129808
13263,81028AC02912,Warrenton,240.000013143699732,3600.000394279756165
13264,81028AC03100,Warrenton,406.179217025472440,10299.381696818956698
13265,81028AC03101,Warrenton,377.874762446141176,8813.423889206407694
13266,81028AC03102,Warrenton,571.962098101906690,18997.386571518145502
13267,81028AC03200,Warrenton,783.767444253760345,27857.086940932371363
13268,81028AC03300,Warrenton,309.728032159639042,5690.166424781934438
13269,81028AC80000,Warrenton,1152.677587847327914,17812.929307854337821
13270,81028AC80101,Warrenton,275.239491550160039,2378.840398682797968
13271,81028AC80102,Warrenton,249.625399412506653,1826.665045578282388
13272,81028AC80103,Warrenton,274.845292485797188,2279.768781118798415
13273,81028AC90000,Warrenton,950.098437469484679,14848.169457128562499
13274,81028AC90101,Warrenton,274.545939063901585,2289.288456370213680
13275,81028AC90102,Warrenton,251.226964373574987,1835.753678863976347
13276,81028AC90103,Warrenton,246.568324220731057,1838.627121270299313
13278,81028AD00100,Warrenton,742.269132565370683,34209.018632003360835
13279,81028AD00200,Warrenton,1000.000196646895688,35000.003142349487462
13280,81028AD00300,Warrenton,249.998331842412767,2499.952273878794585
13281,81028AD00400,Warrenton,250.001287688414266,2500.062597319464203
13282,81028AD00500,Warrenton,800.000190574282556,40000.016974014644802
13283,81028AD00600,Warrenton,879.834059319875109,42064.373305392953625
13284,81028AD00700,Warrenton,464.350253047372519,11562.029332266347410
13285,81028AD00800,Warrenton,1573.474048355801415,92095.390359019846073
13286,81028AD00900,Warrenton,249.999206243826848,2499.961644114868250
13287,81028AD01100,Warrenton,1000.000196662404392,35000.078077346239297
13288,81028AD01200,Warrenton,299.998572768401459,4999.939935701508148
13289,81028AD01300,Warrenton,800.000190574281874,39999.993034966129926
13290,81028AD01400,Warrenton,783.979135718667408,37701.699662485392764
13291,81028AD01500,Warrenton,685.470110377013498,24118.663461465592263
13292,81028AD01600,Warrenton,350.026042553712898,7501.324263334478019
13293,81028AD01700,Warrenton,350.027262231689519,7501.358012058051827
13294,81028AD01800,Warrenton,435.596021692740067,11624.857892222202281
13295,81028AD01900,Warrenton,800.000190586888607,40000.016972793477180
13296,81028AD02000,Warrenton,1060.000094345186426,40999.969885778227763
13297,81028AD02100,Warrenton,300.000571028554077,5000.014871198251058
13298,81028AD02200,Warrenton,1149.467044423163316,46184.508777577662840
13299,81028AD02300,Warrenton,873.890723098424701,21414.430374367100740
13300,81028AD02400,Warrenton,366.421012819259033,4475.918610495023131
13301,81028AD02500,Warrenton,802.524552862516884,40069.999828665655514
13302,81028AD02600,Warrenton,300.076742354792032,5001.946856268114061
13303,81028AD02700,Warrenton,580.835656504099461,19128.576872954592545
13304,81028AD02701,Warrenton,571.014889250150077,13610.789093921724998
13305,81028AD02800,Warrenton,479.637716664113668,12610.550213177080877
13306,81028AD02900,Warrenton,423.562918535474182,10123.307326979384015
13307,81028AD03000,Warrenton,249.936397060972951,2499.494782436615878
13308,81028AD03100,Warrenton,469.123060767932486,9408.335649958651629
13309,81028AD03200,Warrenton,179.707211384390092,1769.265015127297147
13310,81028AD03300,Warrenton,277.385982479169456,3499.978783605503850
13311,81028AD03400,Warrenton,1892.392414033542309,164436.375118356605526
13314,81028BA00100,Warrenton,505.567819068682866,15309.240613862881219
13315,81028BA00200,Warrenton,497.950161655320585,15431.664018830060741
13316,81028BA00300,Warrenton,413.483626042478249,10497.991685008029890
13317,81028BA00400,Warrenton,468.979312759948812,13609.152897156074687
13318,81028BA00500,Warrenton,661.250062491671770,22523.805475439185102
13319,81028BA00600,Warrenton,602.399664315751806,12778.080743817879920
13320,81028BA00700,Warrenton,402.833407868614643,10028.331274190342810
13321,81028BA00800,Warrenton,606.669974727825092,19862.503069382702961
13322,81028BA01000,Warrenton,687.719733168098514,24381.639838170642179
13323,81028BA01100,Warrenton,498.873649013511510,14890.975972243490105
13324,81028BA01200,Warrenton,399.999329167209737,9999.966457345763047
13325,81028BA01300,Warrenton,586.700195066962806,14049.122397072882450
13326,81028BA01400,Warrenton,539.487566838739212,13365.315067075760453
13327,81028BA01500,Warrenton,534.978223223849000,11993.896853231843124
13328,81028BA01600,Warrenton,402.289661165477696,10033.586590860566503
13329,81028BA01700,Warrenton,523.678671818276143,11041.151217885459118
13330,81028BA01800,Warrenton,911.069923360257690,19690.874622964434820
13331,81028BA01900,Warrenton,510.520570607418222,10138.991425714451907
13332,81028BA02000,Warrenton,681.726393884509775,18761.993924257785693
13333,81028BA02100,Warrenton,624.730056556150430,16751.252447565471812
13334,81028BA02200,Warrenton,662.920387069383310,24011.586923939019471
13335,81028BA02300,Warrenton,525.526623659203665,12146.876744009510730
13336,81028BA02400,Warrenton,526.781910909301587,12184.532149894170288
13337,81028BA02500,Warrenton,523.096633262582145,12165.743434983360203
13338,81028BA02600,Warrenton,505.947372445756116,11557.258364038199943
13339,81028BA02700,Warrenton,4060.709206119103783,661347.804900946328416
13340,81028BA02800,Warrenton,962.413783167400766,25086.279091309686919
13341,81028BA02900,Warrenton,1286.527964544858150,86430.888649038824951
13342,81028BA03000,Warrenton,673.046348258203807,25007.553928190252918
13343,81028BA03100,Warrenton,1831.916084757558792,139030.284341291146120
13345,81028BD00200,Warrenton,482.191387965993499,14107.163153414856424
13346,81028BD00201,Warrenton,403.215815859097518,10158.257692319306443
13347,81028BD00202,Warrenton,615.864721979310616,20790.990330837277725
13348,81028BD00204,Warrenton,400.005621727718562,10000.279428013007418
13349,81028BD00205,Warrenton,410.072985517929055,10102.258661917116115
13350,81028BD00206,Warrenton,609.418619618840353,10372.487589115140509
13351,81028BD00207,Warrenton,340.102357566456135,7000.086459395321071
13352,81028BD00400,Warrenton,1399.998696590429063,77499.906751964706928
13353,81028BD00500,Warrenton,249.998768222957551,2499.945394056924670
